Participant,isSpeed,isCued,jitter,jitterLevel,cueDeflections,cueOrientation,targetOrientation,response,deviation,absoluteDeviation,RT,points
150,0,1,15,1,20,1.3728,1.0237,1.0481,0.024407,0.024407,0.47072,197
150,0,1,15,1,0,0.094382,0.094382,0.26092,0.16654,0.16654,0.58517,179
150,0,1,15,1,-70,0.72158,2.6414,2.7074,0.065938,0.065938,0.57395,192
150,0,1,30,2,0,1.8912,1.8912,2.0402,0.14902,0.14902,0.52774,181
150,0,1,45,3,0,1.4779,1.4779,2.0917,0.6138,0.6138,0.47846,122
150,0,1,45,3,0,1.1873,1.1873,1.1875,0.00021172,0.00021172,0.50728,200
150,0,1,45,3,20,2.9385,2.5894,2.3684,-0.22104,0.22104,0.44238,172
150,0,1,15,1,20,2.7216,2.3725,2.5006,0.1281,0.1281,0.55852,184
150,0,1,45,3,0,1.5447,1.5447,1.0178,-0.52686,0.52686,0.47467,133
150,0,1,45,3,50,2.2918,1.4191,2.2483,0.82917,0.82917,0.63341,94
150,0,1,30,2,0,0.68469,0.68469,0.81935,0.13465,0.13465,0.59611,183
150,0,1,45,3,0,1.7335,1.7335,0.84403,-0.8895,0.8895,0.75321,87
150,0,1,45,3,0,1.9808,1.9808,2.1326,0.15172,0.15172,0.50332,181
150,0,1,30,2,-70,0.70714,2.627,0.76066,1.2752,1.2752,0.60404,38
150,0,1,30,2,0,3.0471,3.0471,2.94,-0.10711,0.10711,0.55257,186
150,0,1,30,2,0,1.8627,1.8627,2.2794,0.41668,0.41668,0.51677,147
150,0,1,30,2,70,1.8442,0.62249,0.83321,0.21072,0.21072,0.66679,173
150,0,1,45,3,50,2.1478,1.2751,0.6554,-0.61971,0.61971,0.54902,121
150,0,1,30,2,-20,0.030348,2.8229,0.1708,0.48952,0.48952,0.54069,138
150,0,1,15,1,0,2.1717,2.1717,2.1792,0.007531,0.007531,0.47711,199
150,0,1,15,1,20,0.55902,0.20995,0.70645,0.4965,0.4965,0.50905,137
150,0,1,30,2,50,1.288,0.41531,2.7199,-0.83698,0.83698,0.65997,93
150,0,1,15,1,0,1.5122,1.5122,1.1202,-0.39198,0.39198,0.53173,150
150,1,1,45,3,-20,0.34011,3.1326,0.6856,0.69456,0.69456,0.42962,156
150,1,1,15,1,70,2.1121,0.89035,2.1546,1.2643,1.2643,0.3821,120
150,1,1,45,3,0,0.88417,0.88417,1.212,0.32786,0.32786,0.47384,179
150,1,1,30,2,-20,0.062856,2.8554,0.38981,0.67602,0.67602,0.32263,157
150,1,1,15,1,70,1.637,0.41522,0.7355,0.32027,0.32027,0.5932,180
150,1,1,45,3,0,0.023383,0.023383,0.45968,0.4363,0.4363,0.44842,172
150,1,1,30,2,50,1.3786,0.50591,0.72318,0.21726,0.21726,0.47324,186
150,1,1,30,2,-50,0.64539,2.9143,2.7392,-0.17513,0.17513,0.95572,89
150,1,1,30,2,0,0.44271,0.44271,0.73125,0.28853,0.28853,0.41212,182
150,1,1,30,2,0,3.047,3.047,2.7018,-0.34521,0.34521,0.32552,178
150,1,1,15,1,20,1.6837,1.3347,1.584,0.24936,0.24936,0.37133,184
150,1,1,45,3,0,1.8206,1.8206,1.8207,0.00013367,0.00013367,0.36611,200
150,1,1,15,1,0,2.9524,2.9524,2.7169,-0.23547,0.23547,0.39016,185
150,1,1,45,3,0,2.5228,2.5228,2.3798,-0.14299,0.14299,0.35403,191
150,1,1,45,3,0,0.6904,0.6904,0.64879,-0.041611,0.041611,0.3835,197
150,1,1,45,3,50,1.3991,0.52639,0.98208,0.45569,0.45569,0.34735,171
150,1,1,15,1,0,1.3988,1.3988,0.943,-0.45578,0.45578,0.5073,171
150,1,1,45,3,20,3.0213,2.6723,2.5267,-0.14556,0.14556,0.4112,191
150,1,1,30,2,-50,0.81915,3.0881,0.7231,0.77662,0.77662,0.3537,151
150,1,1,15,1,0,2.9907,2.9907,2.749,-0.24163,0.24163,0.40904,185
150,1,1,15,1,0,0.9746,0.9746,0.84005,-0.13455,0.13455,0.37954,191
150,1,1,15,1,0,0.21205,0.21205,0.39944,0.18739,0.18739,0.29936,188
150,1,1,30,2,50,2.2179,1.3452,2.2163,0.87104,0.87104,0.31983,145
150,1,1,30,2,0,2.2907,2.2907,1.7364,-0.55424,0.55424,0.47823,165
150,0,0,45,3,819,-999,1.8063,0.99095,-0.81535,0.81535,0.47706,96
150,0,0,15,1,819,-999,0.98844,1.2106,0.22213,0.22213,0.63253,172
150,0,0,15,1,819,-999,0.37554,0.50638,0.13083,0.13083,0.46505,183
150,0,0,30,2,819,-999,2.0397,2.4133,0.37365,0.37365,0.46411,152
150,0,0,45,3,819,-999,1.4128,1.1937,-0.21907,0.21907,0.40749,172
150,0,0,30,2,819,-999,0.10265,0.49987,0.39723,0.39723,0.48437,149
150,0,0,30,2,819,-999,1.3209,1.6061,0.28523,0.28523,0.53107,164
150,0,0,45,3,819,-999,1.8382,1.7653,-0.072893,0.072893,0.61698,191
150,0,0,45,3,819,-999,2.4135,1.0666,-1.3469,1.3469,0.58072,29
150,0,0,30,2,819,-999,0.26384,0.6168,0.35296,0.35296,0.54143,155
150,0,0,45,3,819,-999,0.27216,0.45526,0.1831,0.1831,0.54083,177
150,0,0,45,3,819,-999,0.51972,2.3863,-1.275,1.275,0.4234,38
150,0,0,30,2,819,-999,1.66,1.3999,-0.26009,0.26009,0.61374,167
150,0,0,15,1,819,-999,3.0454,0.25161,0.34779,0.34779,0.5044,156
150,0,0,15,1,819,-999,0.11058,0.23615,0.12557,0.12557,0.44626,184
150,0,0,30,2,819,-999,1.4345,1.0485,-0.38599,0.38599,0.7253,151
150,0,0,15,1,819,-999,2.6739,2.8227,0.14885,0.14885,0.52006,181
150,0,0,30,2,819,-999,2.4314,2.4126,-0.018856,0.018856,0.54313,198
150,0,0,45,3,819,-999,2.688,2.3279,-0.36013,0.36013,0.62354,154
150,0,0,15,1,819,-999,2.6841,2.3541,-0.32996,0.32996,0.44761,158
150,0,0,15,1,819,-999,1.1801,1.0673,-0.11284,0.11284,0.49109,186
150,0,0,30,2,819,-999,1.9265,2.0951,0.16861,0.16861,0.50545,179
150,0,0,15,1,819,-999,0.51797,0.54523,0.027262,0.027262,0.40161,197
150,0,0,45,3,819,-999,1.7906,2.1031,0.31254,0.31254,0.51934,160
150,0,0,15,1,819,-999,2.6021,2.6269,0.024786,0.024786,0.56527,197
150,0,0,15,1,819,-999,2.1143,2.3761,0.26181,0.26181,0.47462,167
150,0,0,30,2,819,-999,2.0852,2.32,0.23485,0.23485,0.44534,170
150,0,0,30,2,819,-999,3.1091,2.8951,-0.21403,0.21403,0.52305,173
150,0,0,15,1,819,-999,0.49221,0.85433,0.36212,0.36212,0.42947,154
150,0,0,30,2,819,-999,1.8865,2.282,0.39547,0.39547,0.45753,150
150,0,0,45,3,819,-999,2.4724,2.0385,-0.43384,0.43384,0.51676,145
150,0,0,45,3,819,-999,2.783,2.0845,-0.69856,0.69856,0.53574,111
150,0,0,15,1,819,-999,1.9613,1.9598,-0.0014605,0.0014605,0.56485,200
150,0,0,45,3,819,-999,2.9706,2.355,-0.61565,0.61565,0.5769,122
150,0,0,30,2,819,-999,1.1268,0.92696,-0.19986,0.19986,0.48041,175
150,0,0,15,1,819,-999,0.019959,2.9267,-0.23483,0.23483,0.50753,170
150,0,0,30,2,819,-999,1.6491,1.8906,0.24154,0.24154,0.50503,169
150,0,0,15,1,819,-999,0.28364,0.30674,0.023108,0.023108,0.47232,197
150,0,0,30,2,819,-999,0.1995,0.37696,0.17745,0.17745,0.49846,177
150,0,0,30,2,819,-999,1.5417,1.7281,0.1864,0.1864,0.51459,176
150,0,0,45,3,819,-999,1.8587,2.2041,0.34545,0.34545,0.50857,156
150,0,0,15,1,819,-999,1.734,1.7442,0.010205,0.010205,0.56814,199
150,0,0,45,3,819,-999,1.7822,2.3131,0.53093,0.53093,0.51217,132
150,0,0,30,2,819,-999,0.1435,0.22774,0.084241,0.084241,0.47922,189
150,0,0,45,3,819,-999,0.56963,0.38417,-0.18546,0.18546,0.56404,176
150,0,0,45,3,819,-999,0.28602,0.97277,0.68675,0.68675,0.50513,113
150,0,0,45,3,819,-999,0.86484,1.9105,1.0456,1.0456,0.54687,67
150,0,0,15,1,819,-999,2.1253,2.3562,0.23091,0.23091,0.58335,171
150,0,1,45,3,0,0.57761,0.57761,0.63862,0.061002,0.061002,0.46056,192
150,0,1,45,3,0,1.6954,1.6954,1.9652,0.26984,0.26984,0.6683,166
150,0,1,15,1,20,0.69975,0.35068,0.20244,-0.14824,0.14824,0.61181,181
150,0,1,15,1,-70,0.25803,2.1779,2.3362,0.15833,0.15833,0.54931,180
150,0,1,15,1,0,0.82004,0.82004,0.72664,-0.093397,0.093397,0.5137,188
150,0,1,15,1,0,2.512,2.512,2.4285,-0.083504,0.083504,0.47789,189
150,0,1,30,2,0,2.4629,2.4629,2.1398,-0.32306,0.32306,0.57296,159
150,0,1,15,1,50,1.2477,0.37503,0.20124,-0.17379,0.17379,0.63344,178
150,0,1,30,2,0,1.206,1.206,1.3331,0.12707,0.12707,0.45315,184
150,0,1,45,3,0,0.862,0.862,2.2292,1.3672,1.3672,0.50331,26
150,0,1,15,1,0,2.0146,2.0146,2.0224,0.0077152,0.0077152,0.39748,199
150,0,1,30,2,20,2.7001,2.3511,2.2536,-0.09747,0.09747,0.64185,188
150,0,1,30,2,0,2.0179,2.0179,1.8799,-0.13804,0.13804,0.44065,182
150,0,1,30,2,0,3.0823,3.0823,0.53342,0.59273,0.59273,0.53845,125
150,0,1,30,2,20,1.8349,1.4858,1.9066,0.42083,0.42083,0.64954,146
150,0,1,30,2,50,1.1342,0.26157,2.4981,-0.90507,0.90507,0.5799,85
150,0,1,15,1,20,1.9351,1.5861,2.0275,0.44144,0.44144,0.59231,144
150,0,1,45,3,0,2.6374,2.6374,1.6078,-1.0296,1.0296,0.70047,69
150,0,1,45,3,50,2.5976,1.725,2.474,0.74901,0.74901,0.50316,105
150,0,1,45,3,70,2.6868,1.4651,2.268,0.80293,0.80293,0.5117,98
150,0,1,45,3,50,2.7703,1.8976,0.67951,-1.2181,1.2181,0.69218,45
150,0,1,45,3,0,2.3209,2.3209,2.4052,0.084313,0.084313,0.45361,189
150,0,1,15,1,0,1.8409,1.8409,2.0969,0.25593,0.25593,0.48023,167
150,0,1,30,2,20,0.44057,0.091503,0.49009,0.39858,0.39858,0.5788,149
150,1,1,15,1,0,1.8877,1.8877,1.7334,-0.15431,0.15431,0.57907,190
150,1,1,15,1,0,1.336,1.336,1.3258,-0.010173,0.010173,0.48915,199
150,1,1,15,1,20,0.66042,0.31135,0.52148,0.21013,0.21013,0.45017,187
150,1,1,45,3,-20,0.036795,2.8293,0.35914,0.67141,0.67141,0.55613,157
150,1,1,30,2,0,1.2921,1.2921,1.1111,-0.18094,0.18094,0.51715,188
150,1,1,45,3,50,3.0804,2.2078,2.743,0.53518,0.53518,0.58503,166
150,1,1,15,1,0,0.70247,0.70247,0.57049,-0.13198,0.13198,0.47387,192
150,1,1,45,3,50,1.4261,0.55341,0.39864,-0.15476,0.15476,0.75289,190
150,1,1,45,3,20,1.8112,1.4622,2.0355,0.57331,0.57331,0.58627,164
150,1,1,15,1,0,0.60198,0.60198,0.63735,0.035367,0.035367,0.57211,198
150,1,1,45,3,0,1.6709,1.6709,0.79111,-0.87983,0.87983,0.76386,144
150,1,1,30,2,0,0.49705,0.49705,0.39736,-0.099682,0.099682,0.55035,194
150,1,1,30,2,0,2.7478,2.7478,2.638,-0.10975,0.10975,0.32174,193
150,1,1,15,1,-70,0.95569,2.8756,2.7691,-0.10643,0.10643,0.6324,193
150,1,1,30,2,0,2.5327,2.5327,2.4829,-0.049782,0.049782,0.47205,197
150,1,1,15,1,-70,0.55633,2.4762,0.42749,1.0929,1.0929,0.3531,130
150,1,1,45,3,0,1.5148,1.5148,1.8431,0.32832,0.32832,0.60691,179
150,1,1,30,2,0,1.5689,1.5689,2.5527,0.98375,0.98375,0.755,137
150,1,1,30,2,0,2.6776,2.6776,2.3609,-0.31671,0.31671,0.56309,180
150,1,1,45,3,-20,0.31747,3.11,0.54348,0.57507,0.57507,0.62977,163
150,1,1,30,2,-50,0.25541,2.5243,2.0356,-0.48871,0.48871,0.63247,169
150,1,1,45,3,0,1.4546,1.4546,1.0014,-0.45319,0.45319,0.93553,71
150,1,1,15,1,-70,0.46488,2.3847,2.0766,-0.30815,0.30815,0.66141,180
150,1,1,30,2,20,0.59302,0.24395,2.9027,-0.48283,0.48283,0.80909,169
150,1,1,45,3,0,2.3527,2.3527,2.4052,0.052524,0.052524,0.91388,97
150,1,1,15,1,0,2.8471,2.8471,2.496,-0.35111,0.35111,0.69326,178
150,1,1,45,3,0,1.9224,1.9224,1.9363,0.013901,0.013901,0.48739,199
150,1,1,30,2,0,1.4434,1.4434,1.2899,-0.15358,0.15358,0.44052,190
150,1,1,15,1,50,0.96838,0.095716,0.23263,0.13692,0.13692,0.58303,191
150,1,1,45,3,70,2.6428,1.4211,1.6672,0.24609,0.24609,0.78383,184
150,1,1,15,1,0,0.45828,0.45828,0.6207,0.16242,0.16242,0.66808,190
150,1,1,15,1,0,1.9931,1.9931,2.0466,0.053474,0.053474,0.48491,197
150,1,1,45,3,-70,0.91698,2.8368,1.5916,-1.2453,1.2453,0.65453,121
150,1,1,15,1,20,2.6077,2.2586,2.3983,0.13969,0.13969,0.54746,191
150,1,1,30,2,20,1.8732,1.5241,1.9235,0.3994,0.3994,0.46264,175
150,1,1,15,1,20,1.2066,0.85753,0.9332,0.075662,0.075662,0.55435,195
150,1,1,30,2,-70,0.47767,2.3975,2.2506,-0.14696,0.14696,0.70514,191
150,1,1,30,2,0,0.42149,0.42149,2.4678,-1.0952,1.0952,0.70728,130
150,1,1,45,3,50,1.7691,0.89644,0.84229,-0.054149,0.054149,0.67464,197
150,1,1,30,2,20,0.7793,0.43023,0.55491,0.12468,0.12468,0.62845,192
150,1,1,30,2,20,1.943,1.5939,2.0679,0.47398,0.47398,0.66811,170
150,1,1,30,2,0,2.656,2.656,2.7006,0.044679,0.044679,0.60931,197
150,1,1,30,2,50,1.7729,0.90027,0.71027,-0.19,0.19,0.79011,188
150,1,1,15,1,0,0.94386,0.94386,0.88709,-0.056775,0.056775,0.53615,196
150,1,1,15,1,70,2.3705,1.1488,0.82167,-0.32709,0.32709,0.4763,179
150,1,1,45,3,70,1.6158,0.39406,0.23411,-0.15995,0.15995,0.57436,190
150,1,1,45,3,0,0.087274,0.087274,0.55681,0.46954,0.46954,0.62806,170
150,1,1,45,3,70,1.8625,0.64079,0.63977,-0.0010249,0.0010249,0.71326,200
150,1,1,15,1,0,2.4655,2.4655,2.4843,0.01884,0.01884,0.59629,199
150,1,1,30,2,20,1.3568,1.0077,0.71027,-0.29746,0.29746,0.64337,181
150,1,1,45,3,0,3.0371,3.0371,2.5349,-0.50223,0.50223,0.43981,168
150,1,1,45,3,0,2.0794,2.0794,0.76953,-1.3099,1.3099,0.55726,117
150,1,1,45,3,0,1.6962,1.6962,2.2988,0.60256,0.60256,0.62334,162
150,1,1,15,1,-70,1.151,3.0708,2.9243,-0.14654,0.14654,0.55146,191
150,1,1,15,1,0,2.6192,2.6192,2.6264,0.0071983,0.0071983,0.55263,200
150,1,1,30,2,70,1.9853,0.76354,0.7854,0.021859,0.021859,0.49262,199
150,1,1,30,2,70,2.1174,0.89568,1.2918,0.39608,0.39608,0.51117,175
150,1,1,45,3,0,2.3371,2.3371,2.3389,0.0017888,0.0017888,0.49664,200
150,1,1,15,1,0,0.49058,0.49058,0.51221,0.021629,0.021629,0.50311,199
150,1,1,30,2,20,1.7904,1.4413,0.86316,-0.57818,0.57818,0.68942,163
150,1,1,15,1,-50,0.21191,2.4808,2.4404,-0.04047,0.04047,0.59723,197
150,1,1,15,1,0,2.944,2.944,2.7263,-0.21777,0.21777,0.52795,186
150,1,1,45,3,20,1.5312,1.1822,0.78749,-0.39468,0.39468,0.47564,175
150,1,1,45,3,50,1.2296,0.35697,2.7067,-0.79189,0.79189,0.54948,150
150,1,1,30,2,0,2.5737,2.5737,2.6575,0.083848,0.083848,0.56559,195
150,1,1,15,1,70,2.7478,1.526,1.6646,0.13861,0.13861,0.52796,191
150,1,1,45,3,20,2.1863,1.8373,1.3561,-0.48118,0.48118,1.2811,69
150,1,1,15,1,20,1.7692,1.4201,1.2729,-0.14716,0.14716,0.46311,191
150,1,1,30,2,-50,0.0057601,2.2747,2.2194,-0.055315,0.055315,0.66119,196
150,1,1,30,2,0,2.1489,2.1489,1.0924,-1.0565,1.0565,0.59332,133
150,1,1,45,3,0,0.26665,0.26665,0.51593,0.24928,0.24928,0.50174,184
150,1,1,30,2,0,0.13091,0.13091,0.53606,0.40514,0.40514,0.43986,174
150,1,0,15,1,819,-999,2.2815,2.4771,0.19564,0.19564,0.53845,188
150,1,0,45,3,819,-999,1.2487,1.1971,-0.051629,0.051629,0.59492,197
150,1,0,30,2,819,-999,1.1833,0.71,-0.47332,0.47332,0.5141,170
150,1,0,15,1,819,-999,1.287,1.1565,-0.13048,0.13048,0.47937,192
150,1,0,30,2,819,-999,1.9478,1.8391,-0.10871,0.10871,0.55249,193
150,1,0,15,1,819,-999,0.24548,0.34533,0.09985,0.09985,0.47153,194
150,1,0,45,3,819,-999,0.85926,1.0091,0.1498,0.1498,0.54168,190
150,1,0,15,1,819,-999,1.0456,0.7551,-0.29046,0.29046,0.45611,182
150,1,0,45,3,819,-999,0.71633,0.47773,-0.2386,0.2386,0.50781,185
150,1,0,15,1,819,-999,0.60714,0.74218,0.13504,0.13504,0.38521,191
150,1,0,15,1,819,-999,0.36341,0.62428,0.26087,0.26087,0.46105,183
150,1,0,30,2,819,-999,1.3503,1.9208,0.57043,0.57043,0.64249,164
150,1,0,45,3,819,-999,0.13392,0.62688,0.49296,0.49296,0.7095,169
150,1,0,45,3,819,-999,2.3837,2.309,-0.074676,0.074676,0.55294,195
150,1,0,30,2,819,-999,0.83461,0.65269,-0.18192,0.18192,0.53039,188
150,1,0,45,3,819,-999,2.6874,0.61957,1.0738,1.0738,0.56685,132
150,1,0,30,2,819,-999,2.2815,2.2345,-0.046956,0.046956,0.76031,197
150,1,0,45,3,819,-999,1.737,2.3436,0.60656,0.60656,0.62931,161
150,1,0,30,2,819,-999,3.0868,0.81242,0.86724,0.86724,0.56141,145
150,1,0,15,1,819,-999,2.637,2.565,-0.072017,0.072017,0.51182,195
150,1,0,30,2,819,-999,1.5787,1.4105,-0.16815,0.16815,0.59825,189
150,1,0,15,1,819,-999,0.74122,0.61175,-0.12947,0.12947,0.4841,192
150,1,0,45,3,819,-999,0.02154,0.68969,0.66815,0.66815,0.55252,157
150,1,0,30,2,819,-999,0.60264,1.1312,0.52855,0.52855,0.4912,166
150,0,0,45,3,819,-999,1.9247,2.3118,0.38711,0.38711,0.61651,151
150,0,0,45,3,819,-999,1.3319,2.1734,0.84147,0.84147,0.56901,93
150,0,0,15,1,819,-999,0.39232,0.67956,0.28724,0.28724,0.47832,163
150,0,0,30,2,819,-999,0.47873,0.50044,0.021709,0.021709,0.41493,197
150,0,0,15,1,819,-999,1.1948,0.932,-0.26281,0.26281,0.4922,167
150,0,0,30,2,819,-999,1.5383,1.6191,0.080807,0.080807,0.65907,190
150,0,0,45,3,819,-999,1.0701,1.0769,0.0067263,0.0067263,0.50248,199
150,0,0,45,3,819,-999,2.6006,0.37055,0.91153,0.91153,0.47295,84
150,0,0,30,2,819,-999,2.9998,0.70574,0.84755,0.84755,0.5333,92
150,0,0,30,2,819,-999,0.99009,0.58712,-0.40296,0.40296,0.7801,149
150,0,0,30,2,819,-999,0.64025,1.383,0.74279,0.74279,0.66212,105
150,0,0,15,1,819,-999,1.9832,2.2604,0.27721,0.27721,0.5861,165
150,0,0,15,1,819,-999,2.1367,2.2902,0.15351,0.15351,0.48912,180
150,0,0,15,1,819,-999,0.52061,0.65723,0.13662,0.13662,0.4839,183
150,0,0,30,2,819,-999,0.93915,0.52317,-0.41598,0.41598,0.44323,147
150,0,0,30,2,819,-999,0.021428,0.6557,0.63427,0.63427,0.42734,119
150,0,0,30,2,819,-999,1.719,2.3705,0.65144,0.65144,0.50342,117
150,0,0,45,3,819,-999,1.5376,0.69196,-0.84564,0.84564,0.73385,92
150,0,0,15,1,819,-999,0.05268,2.6733,-0.52102,0.52102,0.58643,134
150,0,0,45,3,819,-999,0.96704,1.1828,0.21579,0.21579,0.63974,173
150,0,0,15,1,819,-999,1.6907,1.5412,-0.14944,0.14944,0.55186,181
150,0,0,45,3,819,-999,0.9895,1.8354,0.84589,0.84589,0.51356,92
150,0,0,15,1,819,-999,2.8986,2.5751,-0.32345,0.32345,0.53585,159
150,0,0,45,3,819,-999,2.8392,2.4565,-0.38265,0.38265,0.7245,151
150,0,1,30,2,0,1.6521,1.6521,2.0827,0.43066,0.43066,0.66536,145
150,0,1,45,3,0,2.5636,2.5636,2.6116,0.047919,0.047919,0.57375,194
150,0,1,15,1,-20,0.25129,3.0438,0.50383,0.6016,0.6016,0.41428,123
150,0,1,15,1,0,1.4142,1.4142,1.6815,0.26728,0.26728,0.62103,166
150,0,1,15,1,0,0.41885,0.41885,0.53605,0.1172,0.1172,0.70849,185
150,0,1,30,2,20,0.79511,0.44604,0.69474,0.24869,0.24869,0.45957,168
150,0,1,45,3,0,2.3571,2.3571,2.3932,0.036108,0.036108,0.47398,195
150,0,1,30,2,0,0.34059,0.34059,0.58455,0.24396,0.24396,0.44371,169
150,0,1,15,1,20,0.58974,0.24067,0.26108,0.020407,0.020407,0.5742,197
150,0,1,30,2,0,0.55255,0.55255,0.44435,-0.1082,0.1082,0.5139,186
150,0,1,45,3,20,2.1024,1.7533,2.3371,0.58373,0.58373,0.56722,126
150,0,1,45,3,20,1.7962,1.4471,1.2775,-0.16961,0.16961,0.58479,178
150,0,1,15,1,0,1.7509,1.7509,1.8456,0.094717,0.094717,0.62763,188
150,0,1,30,2,0,0.5896,0.5896,0.48754,-0.10206,0.10206,0.42997,187
150,0,1,45,3,0,0.74634,0.74634,0.9151,0.16876,0.16876,0.48167,179
150,0,1,45,3,-70,1.101,3.0209,1.0942,1.2149,1.2149,0.35912,45
150,0,1,15,1,20,2.3587,2.0097,2.2618,0.25212,0.25212,0.58222,168
150,0,1,45,3,20,1.9302,1.5811,2.2174,0.63628,0.63628,0.77865,119
150,0,1,15,1,0,0.36385,0.36385,0.61955,0.25571,0.25571,0.53316,167
150,0,1,15,1,20,2.3857,2.0366,2.3421,0.30549,0.30549,0.51347,161
150,0,1,45,3,50,2.6311,1.7585,2.2887,0.53026,0.53026,0.60788,132
150,0,1,30,2,0,2.5496,2.5496,2.0541,-0.49544,0.49544,0.73708,137
150,0,1,30,2,0,1.8697,1.8697,1.9652,0.095547,0.095547,0.57046,188
150,0,1,30,2,20,2.9202,2.5711,2.1698,-0.40131,0.40131,0.71153,149
150,1,0,15,1,819,-999,1.9183,2.038,0.1197,0.1197,0.54655,192
150,1,0,45,3,819,-999,0.053873,0.95943,0.90556,0.90556,0.60538,142
150,1,0,30,2,819,-999,1.8508,2.1508,0.29998,0.29998,0.47746,181
150,1,0,30,2,819,-999,0.4341,0.69604,0.26194,0.26194,0.92915,83
150,1,0,45,3,819,-999,1.2499,2.2682,1.0183,1.0183,0.44016,135
150,1,0,30,2,819,-999,0.3694,0.9759,0.6065,0.6065,0.71129,161
150,1,0,15,1,819,-999,0.11147,0.59426,0.4828,0.4828,0.47239,169
150,1,0,15,1,819,-999,1.5628,1.8412,0.27835,0.27835,0.7361,182
150,1,0,45,3,819,-999,1.9763,2.1598,0.1835,0.1835,1.0712,88
150,1,0,15,1,819,-999,2.5597,2.5859,0.026141,0.026141,0.59729,198
150,1,0,15,1,819,-999,3.068,2.8362,-0.23181,0.23181,0.61644,185
150,1,0,30,2,819,-999,2.5168,2.1966,-0.32015,0.32015,0.59623,180
150,1,0,45,3,819,-999,0.076109,0.65495,0.57884,0.57884,0.53697,163
150,1,0,30,2,819,-999,2.504,2.5018,-0.002171,0.002171,0.66434,200
150,1,0,30,2,819,-999,1.7687,2.1675,0.39878,0.39878,0.95788,75
150,1,0,15,1,819,-999,2.3925,2.2658,-0.12667,0.12667,0.55944,192
150,1,0,45,3,819,-999,1.5742,0.85752,-0.7167,0.7167,0.95016,54
150,1,0,45,3,819,-999,2.2265,2.2699,0.043378,0.043378,0.94559,97
150,1,0,45,3,819,-999,3.0961,0.85144,0.89697,0.89697,0.48543,143
150,1,0,30,2,819,-999,0.80238,2.2346,1.4322,1.4322,0.51414,109
150,1,0,15,1,819,-999,1.8155,2.069,0.25358,0.25358,0.50358,184
150,1,0,45,3,819,-999,2.1741,1.6758,-0.49823,0.49823,0.52743,168
150,1,0,15,1,819,-999,2.8846,2.7427,-0.14199,0.14199,0.56854,191
150,1,0,30,2,819,-999,0.069537,0.49619,0.42666,0.42666,0.57623,173
150,0,0,45,3,819,-999,0.082137,0.84573,0.76359,0.76359,1.1289,103
150,0,0,15,1,819,-999,0.61823,0.80155,0.18333,0.18333,0.47699,177
150,0,0,45,3,819,-999,0.87634,0.65042,-0.22592,0.22592,0.54043,171
150,0,0,30,2,819,-999,0.1148,0.35929,0.2445,0.2445,0.5975,169
150,0,0,45,3,819,-999,1.1343,0.75079,-0.38352,0.38352,0.49399,151
150,0,0,30,2,819,-999,2.1586,2.3464,0.18775,0.18775,0.58039,176
150,0,0,30,2,819,-999,2.6327,2.4397,-0.19304,0.19304,0.47147,175
150,0,0,30,2,819,-999,1.8243,1.4216,-0.4027,0.4027,0.49122,149
150,0,0,30,2,819,-999,1.0661,0.60274,-0.4634,0.4634,0.44683,141
150,0,0,45,3,819,-999,2.4483,2.2389,-0.20946,0.20946,0.50517,173
150,0,0,30,2,819,-999,0.95342,0.84877,-0.10465,0.10465,0.55128,187
150,0,0,45,3,819,-999,1.5165,0.52063,-0.99591,0.99591,0.82345,73
150,0,0,30,2,819,-999,2.1304,2.0924,-0.038067,0.038067,0.57282,195
150,0,0,15,1,819,-999,3.0711,3.0827,0.011627,0.011627,0.67361,199
150,0,0,15,1,819,-999,2.1963,2.0482,-0.14806,0.14806,0.54871,181
150,0,0,45,3,819,-999,0.27754,2.9312,-0.48798,0.48798,0.72551,138
150,0,0,15,1,819,-999,2.6108,2.1087,-0.5021,0.5021,0.44552,136
150,0,0,45,3,819,-999,1.4257,0.70028,-0.72546,0.72546,0.7434,108
150,0,0,15,1,819,-999,2.0353,2.2358,0.20051,0.20051,0.47194,174
150,0,0,30,2,819,-999,2.7155,2.5744,-0.1411,0.1411,0.50891,182
150,0,0,15,1,819,-999,0.072332,2.8835,-0.33043,0.33043,0.53695,158
150,0,0,15,1,819,-999,1.1884,1.3154,0.12694,0.12694,0.6,184
150,0,0,45,3,819,-999,0.32525,1.0844,0.75912,0.75912,1.0234,103
150,0,0,15,1,819,-999,1.9404,2.1978,0.25748,0.25748,0.5315,167
150,0,1,15,1,0,0.007777,0.007777,0.094219,0.086443,0.086443,0.60225,189
150,0,1,45,3,50,2.9755,2.1028,2.5357,0.43283,0.43283,0.86081,145
150,0,1,30,2,70,3.0893,1.8676,2.2067,0.33911,0.33911,0.67393,157
150,0,1,45,3,0,2.7282,2.7282,2.559,-0.16915,0.16915,0.72496,178
150,0,1,45,3,0,3.0236,3.0236,2.4176,-0.60602,0.60602,0.74634,123
150,0,1,30,2,0,3.0932,3.0932,2.5232,-0.56998,0.56998,0.57182,127
150,0,1,15,1,50,2.8271,1.9544,2.1513,0.19685,0.19685,0.63763,175
150,0,1,45,3,0,2.3567,2.3567,2.3271,-0.029523,0.029523,0.69162,196
150,0,1,45,3,0,0.72208,0.72208,0.65415,-0.067932,0.067932,0.69115,191
